neo_id,eccentricity,inclination,orbital_period,orbit_class,moid
31345,0.3914227486758003,6.504170584609597,2.8605553264824,Amor,0.233532
31346,0.4295369495808118,5.965601390685968,2.89600591177225,Amor,0.142112
31662,0.5478783020802365,18.81529725220748,2.01925576499037,Apollo,0.124662
31669,0.5777928821932088,9.53732643141308,3.12423833609992,Apollo,0.000997391
32906,0.4404110054801181,18.94080453460738,3.36857408511714,Amor,0.452114
33342,0.4176504710948492,7.368456692805267,0.609300327671508,Aten,0.0104651
34613,0.3858242293394071,6.180193729862689,2.97976191198758,Amor,0.282211
35107,0.1437366943879615,13.91843984231591,1.21175855333918,Apollo,0.0270775
35396,0.4837803333135018,4.098856880169287,1.73228620278848,Apollo,0.000331296
35432,0.5457321185440801,13.14571652665557,3.95459559904874,Amor,0.151955
35670,0.5963653267729068,7.142401295328598,3.09202454612743,Apollo,0.0728515
36017,0.3141567862496047,5.549032229074305,1.88046305348208,Amor,0.078155
36183,0.3323365547608753,38.22358699712485,1.93218908020972,Amor,0.134923
36236,0.4238782357629855,58.03979254327681,1.53808196404785,Apollo,0.230873
36284,0.5538712853932675,46.77806856371447,1.80839902863915,Apollo,0.268559
37336,0.483066806307053,36.66572779638091,3.38384870377207,Amor,0.352082
37638,0.5200019578401266,5.07879714044362,2.64558091229761,Apollo,0.00120897
37655,0.7524459940776936,18.03315934580393,1.79642530806944,Apollo,0.024675
38071,0.5069838317769766,12.73206844421183,3.0223130730897,Amor,0.0315858
38086,0.5662303703640029,23.6743630608625,1.69222759841505,Apollo,0.385363
38091,0.4010980952789598,9.33292886359895,3.19571934292194,Amor,0.306256
38239,0.5756844361064786,9.40329703020266,2.90422429053809,Apollo,0.0546803
39557,0.4261614677697572,5.547300420923436,3.40616951374704,Amor,0.296991
39565,0.33423363078068,8.59737723390304,2.10397909869686,Amor,0.0917848
39572,0.4928268112160929,10.02893109191812,2.90592077072874,Amor,0.0262889
39796,0.4683473040080558,12.92612412979556,3.3779959303781,Amor,0.187759
40263,0.1610229522159955,25.8435490158562,1.82771389873801,Amor,0.256536
40267,0.8083828634834842,34.47744937233498,1.54909173114247,Apollo,0.156139
40329,0.4550479898479231,2.522125635961441,3.40840318986382,Amor,0.225116
41429,0.5556358759497162,2.174017788873587,2.01019632427127,Apollo,0.0111193
41440,0.2114236745760018,15.10544998314362,1.97760234736849,Amor,0.235008
42286,0.3915092626530741,24.07684247510389,1.69102790274656,Apollo,0.111634
48603,0.4296818167295477,5.024698430364356,2.65635158354092,Amor,0.136921
52340,0.5479168237558552,8.08278041834572,3.28861318679693,Apollo,0.0991171
52381,0.1440802769444012,7.72584121199244,1.44516390435795,Amor,0.168244
52387,0.1896829023179683,24.1523771696502,1.45166576214319,Amor,0.0603557
52689,0.2925546597185024,10.98139067939125,1.95170626059507,Amor,0.210434
52750,0.524900319565211,11.17292136864934,1.70441337843149,Apollo,0.162778
52760,0.6236232997273412,2.426227473149157,3.73792830443779,Apollo,0.0169714
52761,0.2242926456247588,19.48517437775296,1.93842118289251,Amor,0.191658
52762,0.6531696996229712,33.86603200736225,3.75468703575845,Apollo,0.137241
52768,0.5757189783377059,5.879386429877613,3.67022738961607,Apollo,0.00584425
53110,0.2145719040387728,40.62602911338988,2.10878725526752,Amor,0.409488
53319,0.6415366179581947,13.83939833748358,4.49582182652724,Apollo,0.0262317
53409,0.6281186040636288,10.87694884006653,3.04470834801865,Apollo,0.08707
53426,0.5397321703147352,22.7652636891108,2.66517429539885,Apollo,0.0282787
53429,0.6410991453405098,26.78075638603846,2.8749445128147,Apollo,0.0504842
53430,0.4032383510753237,60.40917368847246,3.04106587716998,Amor,0.291407
53435,0.4830697547743047,15.34809264881696,3.51309266047422,Amor,0.205236
53550,0.4197261118026926,7.178991716306138,1.82833286719555,Apollo,0.0467805
53789,0.2692364356514472,40.78484836103328,1.60455154639681,Apollo,0.0477603
54071,0.1973583282448368,23.44268225560593,1.53238364435222,Amor,0.124062
54401,0.2622924844726288,18.95157584456656,2.23787459511912,Amor,0.353742
54509,0.2299638437938092,1.599464160136443,1.00881629924515,Apollo,0.000495246
54660,0.2806050071913382,46.68950934464984,1.79458892703792,Amor,0.087413
54686,0.3417689337607941,33.20518769844782,2.36854232820106,Amor,0.433501
54690,0.2565028204169642,35.36179902812061,2.0802239000518,Amor,0.41145
54789,0.2873999440366504,24.46590740012632,2.36682818926364,Amor,0.291689
55408,0.2245802700185395,30.38987435766791,1.15353624536258,Apollo,0.147421
55532,0.6952219137947601,38.54212469887244,2.40437174075167,Apollo,0.338896
65674,0.3439320942176703,10.94802895034168,2.14831678108961,Amor,0.132313
65679,0.2645370072093881,1.303130086812487,0.874986932886675,Aten,0.0139817
65690,0.36329629955493,11.14212654842165,1.7060086018903,Apollo,0.038321
65706,0.5552087883162773,9.63278477675698,3.71333406014743,Amor,0.0628605
65717,0.2810413464423123,2.809232902051478,1.64817036284202,Apollo,0.0473022
65733,0.4743623698637823,4.144973100306046,1.24025859185015,Apollo,0.0659597
65803,0.3832284320302914,3.414073910864201,2.10519248272799,Apollo,0.0396915
65909,0.5396796389746721,3.560511156445238,1.13968006126133,Apollo,0.0129663
65996,0.6061396556416594,9.555239395212775,5.01886563830155,Amor,0.195434
66008,0.3627183979919576,61.0051338905886,1.70322587841253,Apollo,0.0776176
66063,0.7200314329158551,22.6898391303156,0.986491857054351,Aten,0.0922123
66146,0.4836694929440215,5.415250040031074,0.698914594367764,Aten,0.0738103
66251,0.1981135624337102,11.27944906976674,1.90279320117537,Amor,0.247069
66253,0.8378266492886023,19.49737112193327,1.54079653606484,Apollo,0.194502
66272,0.1433219778942613,51.31367508660981,1.8509897422241,Amor,0.409277
66391,0.6883962390342606,38.87966698006115,0.514882609524932,Aten,0.0118521
66400,0.5725398264494439,9.063668479955929,0.791092644722576,Aten,0.0588684
66407,0.1201442170369599,21.77095705447161,1.31229896963931,Amor,0.0955086
66959,0.5654346488026039,20.62032630830437,4.04417341390356,Amor,0.275523
67367,0.212645587350617,9.024101871573707,1.49682770657059,Amor,0.0465621
67381,0.5428880400335921,10.66869366162891,1.51760377140402,Apollo,0.0183237
67399,0.3461230507894121,14.69035039670549,1.4844101001618,Apollo,0.0518543
68031,0.1285265379754513,15.17322684972956,1.61498983416727,Amor,0.228894
68063,0.4577012862068444,5.718560162183113,3.56626007919009,Amor,0.273585
68216,0.3266551359153877,17.99154447930415,1.51650153584799,Apollo,0.0241995
68267,0.427286159252598,38.82484798337094,1.85498466983092,Apollo,0.058958
68278,0.1143377725127885,2.621568047150167,1.72066907065024,Amor,0.262595
68346,0.4164688941145008,16.69568965754996,1.8508774757667,Apollo,0.0384903
68347,0.3799146108434868,17.13200925886255,0.943073793637115,Aten,0.0156831
68348,0.840890768486631,25.35574456293039,3.16440333298469,Apollo,0.385617
68350,0.2474745113372905,29.56952997707654,2.15745419886075,Amor,0.301855
68359,0.174217471003323,9.857166221919872,1.86905642197296,Amor,0.278672
68372,0.4156190139984841,8.105495107684836,2.0586040539404,Apollo,0.00521705
68548,0.4367276416163725,22.71499340207873,2.23067866647403,Apollo,0.0265138
